pulse_num,rise_edge_arrivals
7868,1.000030046667e-08
7869,9.99952145102e-09
7870,1.000048769119e-08
7871,9.99977451174e-09
7872,9.99973218192e-09
7873,1.000076545196e-08
7874,9.99893930119e-09
7875,1.000057170808e-08
7876,1.000028605065e-08
7877,9.99992390571e-09
7878,9.99983199215e-09
7879,1.000017044708e-08
7880,9.99929033571e-09
7881,1.000104477369e-08
7882,9.99904774267e-09
7883,9.99999093558e-09
7884,1.00001642032e-08
7885,1.000046188928e-08
7886,1.000001471741e-08
7887,1.000042736431e-08
7888,9.99875841237e-09
7889,1.000057078987e-08
7890,1.000027117553e-08
7891,1.000001398284e-08
7892,9.9998558658e-09
7893,1.000002215497e-08
7894,9.99962263858e-09
7895,1.000061513977e-08
7896,1.000025813684e-08
7897,9.99902239987e-09
7898,1.000017448724e-08
7899,1.000018513856e-08
7900,1.000041616206e-08
7901,9.99947930485e-09
7902,1.000021553156e-08
7903,9.99954762022e-09
7904,1.000040413341e-08
7905,1.000024069071e-08
7906,9.99993868901e-09
7907,9.9999825798e-09
7908,1.000014345149e-08
7909,9.99997358127e-09
7910,9.99967497697e-09
7911,1.000023040668e-08
7912,9.99961198726e-09
7913,1.00000649439e-08
7914,9.99994979944e-09
7915,1.000048521201e-08
7916,1.000016815154e-08
7917,9.99960904896e-09
7918,1.000016255041e-08
7919,9.99996843925e-09
7920,1.000010158078e-08
7921,9.99982354455e-09
7922,9.99931292385e-09
7923,1.000050844291e-08
7924,1.000039458395e-08
7925,9.9996890257e-09
7926,1.000010479454e-08
7927,1.00000742179e-08
7928,9.9998989302e-09
7929,1.000043250633e-08
7930,9.99963861556e-09
7931,9.99995457417e-09
7932,1.000036134448e-08
7933,9.99949372086e-09
7934,1.000001517652e-08
7935,9.99995907344e-09
7936,9.9997050945e-09
7937,9.9999171109e-09
7938,1.000053470392e-08
7939,1.000029587558e-08
7940,9.99929382493e-09
7941,1.000025685134e-08
7942,9.99925020961e-09
7943,1.000042809888e-08
7944,9.99963576909e-09
7945,9.99993960723e-09
7946,1.000070934887e-08
7947,9.99978130655e-09
7948,9.9998579777e-09
7949,1.000004217211e-08
7950,1.000032020834e-08
7951,9.99988038221e-09
7952,1.00001629177e-08
7953,9.99975844294e-09
7954,9.99996788832e-09
7955,1.000024362901e-08
7956,1.000015199091e-08
7957,1.000016328499e-08
7958,9.99947434647e-09
7959,1.000021351148e-08
7960,1.000042277322e-08
7961,9.99948453869e-09
7962,9.99917840501e-09
7963,1.00010325614e-08
7964,9.99955955705e-09
7965,1.000011122206e-08
7966,9.99963999289e-09
7967,1.000005484351e-08
7968,1.000026943092e-08
7969,9.99994594293e-09
7970,1.000007201418e-08
7971,9.99974292506e-09
7972,1.000075020955e-08
7973,1.000041120368e-08
7974,9.99880377231e-09
7975,1.000044582048e-08
7976,1.000014482882e-08
7977,9.99951952277e-09
7978,1.000027163464e-08
7979,1.000007045321e-08
7980,1.000041175461e-08
7981,9.99950226028e-09
7982,9.99992831315e-09
7983,9.99965982639e-09
7984,1.000028935623e-08
7985,1.000071825558e-08
7986,9.99939179873e-09
7987,1.000053158198e-08
7988,9.99962640327e-09
7989,1.000005713905e-08
7990,9.99964081929e-09
7991,1.00002051557e-08
7992,1.00001726508e-08
7993,9.99984907099e-09
7994,9.99980637388e-09
7995,9.99984631634e-09
7996,1.000075948354e-08
7997,1.000019698356e-08
7998,9.99936122209e-09
7999,9.99999919954e-09
8000,9.99994979944e-09
8001,1.000000755532e-08
8002,9.99996265448e-09
8003,1.000007449336e-08
8004,1.000037667871e-08
8005,9.99977598089e-09
8006,1.000007715619e-08
8007,1.000040422523e-08
8008,9.99971620494e-09
8009,1.000029257e-08
8010,9.99917656857e-09
8011,1.000004841599e-08
8012,1.000018660771e-08
8013,9.99909778552e-09
8014,1.000113283074e-08
8015,9.99982951296e-09
8016,9.99970858373e-09
8017,1.00003643746e-08
8018,9.99975201541e-09
8019,9.99939308423e-09
8020,1.000079575313e-08
8021,9.99949766919e-09
8022,1.00005240526e-08
8023,9.9998622015e-09
8024,9.99992390571e-09
8025,9.99967194686e-09
8026,1.000046537851e-08
8027,9.99980619024e-09
8028,1.000010304992e-08
8029,1.000032782954e-08
8030,1.00003563861e-08
8031,9.99905490477e-09
8032,9.99993786261e-09
8033,9.99984071521e-09
8034,1.000020772671e-08
8035,1.000019101515e-08
8036,1.000009570419e-08
8037,1.000014455335e-08
8038,9.9996053761e-09
8039,1.000036492553e-08
8040,1.000038687092e-08
8041,9.99940327645e-09
8042,1.000040615349e-08
8043,9.99957250391e-09
8044,9.99997275488e-09
8045,1.000012269978e-08
8046,1.000012049606e-08
8047,9.99961988393e-09
8048,1.000067197742e-08
8049,9.99918014962e-09
8050,1.000083431826e-08
8051,9.99981390327e-09
8052,9.99955661875e-09
8053,1.000020166647e-08
8054,9.99991554993e-09
8055,1.00005409478e-08
8056,1.000008982759e-08
8057,9.99980573113e-09
8058,9.99998358984e-09
8059,9.99950877962e-09
8060,1.000019174973e-08
8061,9.99974678157e-09
8062,1.000051505407e-08
8063,9.99965587805e-09
8064,9.99985604944e-09
8065,1.000006953499e-08
8066,1.000040826539e-08
8067,9.99919208644e-09
8068,1.000099013975e-08
8069,9.99987955581e-09
8070,1.000016952886e-08
8071,9.99887998435e-09
8072,1.000061633345e-08
8073,1.000023288586e-08
8074,1.000006641305e-08
8075,1.000013610575e-08
8076,1.000007036139e-08
8077,9.99968994392e-09
8078,9.99954449828e-09
8079,9.99987900488e-09
8080,1.000065719412e-08
8081,9.99981876982e-09
8082,1.000025593312e-08
8083,9.99984585723e-09
8084,9.99970941013e-09
8085,1.000043122082e-08
8086,9.99982280997e-09
8087,9.99984585723e-09
8088,9.99945699216e-09
8089,1.000085690641e-08
8090,9.99999929136e-09
8091,1.000003785649e-08
8092,9.99979664078e-09
8093,1.000006889224e-08
8094,9.99979893632e-09
8095,9.99950262757e-09
8096,1.000070383957e-08
8097,9.99997780507e-09
8098,9.9995952757e-09
8099,9.99994162731e-09
8100,9.99979948725e-09
8101,1.000053341842e-08
8102,9.9997481589e-09
8103,1.000007798259e-08
8104,1.00002592387e-08
8105,1.000012554625e-08
8106,9.99928657101e-09
8107,1.000031267896e-08
8108,1.00000699941e-08
8109,9.99964577766e-09
8110,1.000006935135e-08
8111,9.99998459988e-09
8112,1.000006843313e-08
8113,1.000040330701e-08
8114,9.99962318951e-09
8115,9.99941163222e-09
8116,1.000064617552e-08
8117,1.000006632123e-08
8118,1.000069695294e-08
8119,9.99972299974e-09
8120,9.99985338661e-09
8121,1.000036575192e-08
8122,9.99930658815e-09
8123,9.99993088416e-09
8124,9.99964366576e-09
8125,1.000032654404e-08
8126,9.99994126002e-09
8127,1.000080300705e-08
8128,9.99933404285e-09
8129,9.99956497453e-09
8130,1.000090529646e-08
8131,9.99974329235e-09
8132,9.99965890817e-09
8133,9.99997890693e-09
8134,1.000030542504e-08
8135,1.000020524752e-08
8136,1.000017237534e-08
8137,9.99971850048e-09
8138,1.000022140815e-08
8139,9.99977708275e-09
8140,1.000035353963e-08
8141,1.000000608617e-08
8142,9.99918336338e-09
8143,1.000050642283e-08
8144,9.99982308544e-09
8145,9.99982795199e-09
8146,1.000087563804e-08
8147,9.99950933056e-09
8148,9.99976863515e-09
8149,9.99938656489e-09
8150,1.000123796663e-08
8151,9.99992170199e-09
8152,9.99950271939e-09
8153,9.99992592579e-09
8154,1.000020175829e-08
8155,1.000007293239e-08
8156,1.000006053646e-08
8157,9.99963687095e-09
8158,1.000001783935e-08
8159,1.000036308909e-08
8160,9.99955065034e-09
8161,1.00000923986e-08
8162,1.000045849188e-08
8163,9.99990425586e-09
8164,1.000023068214e-08
8165,9.99986201786e-09
8166,9.99967534426e-09
8167,1.000038861554e-08
8168,9.99972400978e-09
8169,9.99964302301e-09
8170,9.99998928279e-09
8171,1.000089354328e-08
8172,9.99937334256e-09
8173,1.000020781853e-08
8174,9.99934047038e-09
8175,1.000074837311e-08
8176,9.99951979823e-09
8177,1.000052855187e-08
8178,9.99949463908e-09
8179,9.99963595273e-09
8180,1.000030716965e-08
8181,9.99993923994e-09
8182,1.000058456313e-08
8183,9.99982483005e-09
8184,9.99983456316e-09
8185,1.000048732391e-08
8186,1.000013353474e-08
8187,9.99926187097e-09
8188,1.000002977618e-08
8189,9.99998524263e-09
8190,9.99956727007e-09
8191,1.000038990104e-08
8192,1.000024886285e-08
8193,9.9996586327e-09
8194,1.000018624042e-08
8195,9.9998165661e-09
8196,1.000063690152e-08
8197,9.99956837193e-09
8198,1.000018835232e-08
8199,9.99981482148e-09
8200,9.99987652569e-09
8201,1.000091741693e-08
8202,9.99877723582e-09
8203,1.000065150118e-08
8204,9.999882035e-09
8205,1.000032011652e-08
8206,9.99930796548e-09
8207,1.000049439418e-08
8208,1.000009157221e-08
8209,1.000019395345e-08
8210,1.000020579845e-08
8211,9.99959665303e-09
8212,9.9998347468e-09
8213,1.000006191379e-08
8214,9.999133596e-09
8215,1.000088188192e-08
8216,1.000007348332e-08
8217,1.000014923626e-08
8218,9.99937967826e-09
8219,1.00006275357e-08
8220,9.99930245618e-09
8221,1.000064066621e-08
8222,9.99963108618e-09
8223,9.99999763857e-09
8224,9.9999868036e-09
8225,1.000030294585e-08
8226,9.99936673139e-09
8227,1.000017494635e-08
8228,1.000017549728e-08
8229,9.99999442481e-09
8230,9.99956800465e-09
8231,1.000072844779e-08
8232,9.99988690155e-09
8233,9.99980205826e-09
8234,9.99999681217e-09
8235,9.99991224435e-09
8236,1.000032957416e-08
8237,9.99966854945e-09
8238,1.000035106044e-08
8239,9.99902763371e-09
8240,1.000060393752e-08
8241,1.000030634326e-08
8242,9.99989727741e-09
8243,9.99976872697e-09
8244,1.0000400736e-08
8245,1.000038108615e-08
8246,9.99941493781e-09
8247,1.000010911016e-08
8248,9.99981344416e-09
8249,1.000029569193e-08
8250,9.99990361311e-09
8251,9.99987863759e-09
8252,1.000047235696e-08
8253,9.99965110332e-09
8254,9.99983750145e-09
8255,9.99981821889e-09
8256,1.000051110574e-08
8257,1.000047299971e-08
8258,9.99918712807e-09
8259,1.000050522914e-08
8260,9.99908015574e-09
8261,1.000075057683e-08
8262,1.000002252226e-08
8263,9.99947012267e-09
8264,1.000018899507e-08
8265,9.99989332907e-09
8266,1.000075920808e-08
8267,9.99935222356e-09
8268,1.000052331803e-08
8269,9.99941255044e-09
8270,1.000011792505e-08
8271,1.000015006266e-08
8272,9.99922688688e-09
8273,1.000031965741e-08
8274,1.000056968801e-08
8275,9.99971501125e-09
8276,1.00005122076e-08
8277,9.99939657346e-09
8278,9.99989984841e-09
8279,9.99982354455e-09
8280,1.000000571888e-08
8281,1.000016640693e-08
8282,1.000041037729e-08
8283,9.99983860331e-09
8284,9.99962851517e-09
8285,1.000060650852e-08
8286,1.000010571276e-08
8287,9.99993373064e-09
8288,9.99973447746e-09
8289,1.000009460232e-08
8290,9.99976679871e-09
8291,1.000004235575e-08
8292,9.99982051443e-09
8293,9.99986587437e-09
8294,1.000029330457e-08
8295,9.99999956682e-09
8296,1.000018229209e-08
8297,9.99999075194e-09
8298,1.000026786995e-08
8299,1.000009487779e-08
8300,9.9995234711e-09
8301,9.9995382544e-09
8302,1.000056555603e-08
8303,9.99957801322e-09
8304,1.000060577395e-08
8305,9.9997143685e-09
8306,9.99996917383e-09
8307,1.000027512386e-08
8308,9.9999116016e-09
8309,9.99983713417e-09
8310,9.9996425639e-09
8311,1.000020763489e-08
8312,9.99984163343e-09
8313,1.000032140202e-08
8314,1.000051147302e-08
8315,9.99962291405e-09
8316,1.000010525365e-08
8317,9.99962814789e-09
8318,1.000043792381e-08
8319,9.99923827278e-09
8320,9.9998558658e-09
8321,1.000082577884e-08
8322,9.99951989006e-09
8323,1.00001945962e-08
8324,9.99976441135e-09
8325,1.00005831858e-08
8326,9.99945093193e-09
8327,1.000062560745e-08
8328,9.9998925945e-09
8329,9.99983318583e-09
8330,9.99956405631e-09
8331,1.000056610696e-08
8332,9.99943614863e-09
8333,1.0000642319e-08
8334,9.99960308055e-09
8335,9.99999167015e-09
8336,1.000021736799e-08
8337,9.99994337192e-09
8338,9.9998144542e-09
8339,9.99987716844e-09
8340,1.000066518262e-08
8341,1.00000163702e-08
8342,9.999504464e-09
8343,9.99989241085e-09
8344,9.99956350538e-09
8345,1.000037107758e-08
8346,1.00003411437e-08
8347,9.99988423872e-09
8348,9.99973603843e-09
8349,1.000083239e-08
8350,9.99914764472e-09
8351,1.000039495124e-08
8352,1.000042782342e-08
8353,1.000003840742e-08
8354,9.99912753576e-09
8355,1.000039127837e-08
8356,1.000016787607e-08
8357,9.99964118657e-09
8358,9.99975697379e-09
8359,1.000018816868e-08
8360,1.000016411138e-08
8361,1.000014666525e-08
8362,9.99991876369e-09
8363,9.99996467456e-09
8364,1.000055196641e-08
8365,9.99931127106e-09
8366,1.000010057074e-08
8367,9.99965046057e-09
8368,1.000036106901e-08
8369,1.000050302542e-08
8370,9.99943743413e-09
8371,1.000013114738e-08
8372,9.99997679503e-09
8373,9.99998588538e-09
8374,9.99985926321e-09
8375,1.000004575316e-08
8376,1.000027833763e-08
8377,9.999713083e-09
8378,1.000083771566e-08
8379,9.99926692116e-09
8380,1.000007605433e-08
8381,9.99965009328e-09
8382,1.000045784913e-08
8383,9.99975917751e-09
8384,1.00004889767e-08
8385,9.99922477498e-09
8386,1.000052570539e-08
8387,9.99961970029e-09
8388,1.000058254305e-08
8389,9.99961318094e-09
8390,1.00003846672e-08
8391,9.99942981293e-09
8392,1.000009304136e-08
8393,1.00000045252e-08
8394,1.000016016305e-08
8395,1.00000543844e-08
8396,1.00003838408e-08
8397,9.99963769735e-09
8398,1.000035546789e-08
8399,9.99948398776e-09
8400,1.000014694072e-08
8401,9.9994664498e-09
8402,1.000015079723e-08
8403,9.99956809647e-09
8404,1.000114495121e-08
8405,9.99972006145e-09
8406,9.99946479701e-09
8407,1.000053507121e-08
8408,9.99947948849e-09
8409,1.000039247205e-08
8410,9.99985963049e-09
8411,1.000002647059e-08
8412,1.000019119879e-08
8413,9.9997283254e-09
8414,1.000012517896e-08
8415,1.000016530506e-08
8416,9.99974485332e-09
8417,9.99956093437e-09
8418,1.000008101271e-08
8419,1.000045500265e-08
8420,1.000016457049e-08
8421,9.99981922893e-09
8422,1.00000129728e-08
8423,1.000084395954e-08
8424,9.99924387391e-09
8425,9.99913506514e-09
8426,1.000075828986e-08
8427,1.000028283689e-08
8428,9.9996898521e-09
8429,1.000039596127e-08
8430,9.99957241209e-09
8431,9.99956350538e-09
8432,1.000056748428e-08
8433,1.000063019853e-08
8434,9.99948306954e-09
8435,9.99956451542e-09
8436,9.99985503941e-09
8437,1.000135963043e-08
8438,9.99896831686e-09
8439,9.99958177791e-09
8440,1.000088977859e-08
8441,9.99983805238e-09
8442,9.99955689422e-09
8443,1.000051551318e-08
8444,9.99978718314e-09
8445,9.99992188563e-09
8446,1.000035767161e-08
8447,1.00002516175e-08
8448,9.99901358498e-09
8449,1.000021690888e-08
8450,1.000068437336e-08
8451,9.99926618659e-09
8452,1.000005980189e-08
8453,1.000031010795e-08
8454,1.000002288955e-08
8455,9.99972823358e-09
8456,1.000038457538e-08
8457,9.99940419466e-09
8458,1.000045555358e-08
8459,9.999661571e-09
8460,1.00005874096e-08
8461,9.99987505654e-09
8462,1.000029018263e-08
8463,9.99900908572e-09
8464,1.000027090006e-08
8465,1.000013601393e-08
8466,1.000043351637e-08
8467,9.9996932495e-09
8468,9.99902102254e-09
8469,1.000130196638e-08
8470,9.99923974193e-09
8471,1.000065774505e-08
8472,9.99966478476e-09
8473,1.000057400363e-08
8474,9.99952760308e-09
8475,1.000001839028e-08
8476,1.00002676863e-08
8477,9.99971446032e-09
8478,9.9995382544e-09
8479,1.000045454354e-08
8480,9.99965955092e-09
8481,1.000094679989e-08
8482,9.9997713898e-09
8483,9.99922817239e-09
8484,1.000026667626e-08
8485,9.99991049974e-09
8486,1.000012315889e-08
8487,1.000027806216e-08
8488,9.99929428404e-09
8489,1.000027980677e-08
8490,1.000023031486e-08
8491,9.99990774508e-09
8492,1.00001979936e-08
8493,9.99999809768e-09
8494,1.00000024133e-08
8495,1.000028595883e-08
8496,9.99965798995e-09
8497,9.99992546668e-09
8498,1.000002243044e-08
8499,9.99969572869e-09
8500,1.000030202763e-08
8501,9.99979351884e-09
8502,9.99999056829e-09
8503,9.99965551077e-09
8504,1.000019808543e-08
8505,1.0000811271e-08
8506,9.99933817483e-09
8507,1.000056225045e-08
8508,9.9990799721e-09
8509,1.000080686356e-08
8510,1.000017375266e-08
8511,9.99968865841e-09
8512,9.99956194441e-09
8513,1.000024877103e-08
8514,9.99999635306e-09
8515,9.99998156976e-09
8516,1.000003859106e-08
8517,9.99990746962e-09
8518,1.000060742674e-08
8519,9.99946902081e-09
8520,1.000034830579e-08
8521,9.99973613025e-09
8522,1.000025198479e-08
8523,9.99996531731e-09
8524,1.000004024385e-08
8525,9.99994144366e-09
8526,9.99991049974e-09
8527,1.000021323601e-08
8528,9.99967415058e-09
8529,9.99999470027e-09
8530,1.000064185989e-08
8531,9.99975348456e-09
8532,1.000038668728e-08
8533,9.99926627841e-09
8534,1.000011884326e-08
8535,9.99917491578e-09
8536,1.000046602126e-08
8537,1.000040330701e-08
8538,9.99942540549e-09
8539,1.000055132366e-08
8540,1.000013454478e-08
8541,9.99938417752e-09
8542,1.000060439662e-08
8543,9.99940841846e-09
8544,1.000054792625e-08
8545,1.000003712192e-08
8546,9.99983235944e-09
8547,9.99993969905e-09
8548,1.000031892283e-08
8549,9.99976285038e-09
8550,1.000011865962e-08
8551,9.99930153796e-09
8552,1.00002820105e-08
8553,9.99969554504e-09
8554,9.99984925464e-09
8555,1.000100887139e-08
8556,1.000004217211e-08
8557,9.99940061362e-09
8558,9.99962447502e-09
8559,1.000066242796e-08
8560,9.9996784662e-09
8561,9.99998111065e-09
8562,1.000041221372e-08
8563,9.9999622872e-09
8564,9.99935102988e-09
8565,1.000042277322e-08
8566,9.99983750145e-09
8567,1.000008257368e-08
8568,1.000091502957e-08
8569,9.99924038468e-09
8570,1.000031598454e-08
8571,9.9995601998e-09
8572,9.99994869758e-09
8573,1.000009166403e-08
8574,9.99983878696e-09
8575,1.00006896072e-08
8576,9.99933009452e-09
8577,1.000051092209e-08
8578,1.000027760305e-08
8579,9.99963457541e-09
8580,9.99972584622e-09
8581,9.99989672648e-09
8582,1.000029027445e-08
8583,9.9996298925e-09
8584,1.000042240594e-08
8585,9.99962052668e-09
8586,1.000045132978e-08
8587,9.99935929383e-09
8588,1.000040046054e-08
8589,9.99961079358e-09
8590,1.000093220023e-08
8591,9.99916334624e-09
8592,1.000033646079e-08
8593,1.00000150847e-08
8594,1.000011232392e-08
8595,1.000017917015e-08
8596,9.99957966601e-09
8597,1.000053341842e-08
8598,9.9998102304e-09
8599,1.000032314663e-08
8600,9.99925581073e-09
8601,1.00000142583e-08
8602,1.000037695417e-08
8603,1.000048640569e-08
8604,9.99919530021e-09
8605,1.000006769855e-08
8606,9.99991940645e-09
8607,9.9997299782e-09
8608,1.000068272057e-08
8609,9.99921467459e-09
8610,1.000078234716e-08
8611,9.99967984353e-09
8612,1.000012334253e-08
8613,9.99963558545e-09
8614,1.000075443335e-08
8615,9.99998909915e-09
8616,9.99991784548e-09
8617,9.99938794222e-09
8618,9.99997082662e-09
8619,1.000089014588e-08
8620,9.99875400492e-09
8621,1.00011119872e-08
8622,9.99930227253e-09
8623,1.000028595883e-08
8624,1.000020965496e-08
8625,1.000031341353e-08
8626,9.99962465866e-09
8627,9.9998989302e-09
8628,9.99981160772e-09
8629,9.99993235331e-09
8630,1.000024041525e-08
8631,9.99979471252e-09
8632,1.000017219169e-08
8633,9.99948949706e-09
8634,1.00004488506e-08
8635,1.000017614003e-08
8636,9.99952567483e-09
8637,1.000022700927e-08
8638,1.000069842209e-08
8639,9.99926187097e-09
8640,9.99943633227e-09
8641,1.000069943212e-08
8642,1.000027108371e-08
8643,9.99970426811e-09
8644,9.99973769122e-09
8645,1.000016805972e-08
8646,9.99985448848e-09
8647,1.000031524997e-08
8648,9.99975642286e-09
8649,1.000010038709e-08
8650,9.99981472966e-09
8651,9.99985687584e-09
8652,1.00000797272e-08
8653,1.000007816623e-08
8654,1.000043599555e-08
8655,9.99993382246e-09
8656,1.000006007735e-08
8657,9.99994447378e-09
8658,1.000000342334e-08
8659,1.000031111799e-08
8660,9.99958563442e-09
8661,9.99957268756e-09
8662,1.000048025363e-08
8663,9.99976018755e-09
8664,1.000056941254e-08
8665,9.99937306709e-09
8666,9.99998882368e-09
8667,1.000029826294e-08
8668,1.000018073112e-08
8669,9.99949730191e-09
8670,1.000038007611e-08
8671,9.99953136777e-09
8672,9.99976936972e-09
8673,1.000059080701e-08
8674,9.99994704479e-09
8675,1.00001726508e-08
8676,9.99938693218e-09
8677,1.000051633958e-08
8678,9.99896023655e-09
8679,1.000140361305e-08
8680,9.99948655876e-09
8681,1.000021130776e-08
8682,1.000018357759e-08
8683,1.000006733127e-08
8684,1.000009597965e-08
8685,1.000011544586e-08
8686,9.99864335973e-09
8687,1.000076398281e-08
8688,1.000043452641e-08
8689,9.99913708522e-09
8690,1.000045362533e-08
8691,9.99989746105e-09
8692,1.000014225781e-08
8693,1.000016310134e-08
8694,9.99973980312e-09
8695,1.000003234719e-08
8696,9.99942779285e-09
8697,1.000082724799e-08
8698,9.99934423507e-09
8699,1.000076526831e-08
8700,9.99923772185e-09
8701,1.000069603472e-08
8702,9.99967708887e-09
8703,1.000029651833e-08
8704,1.000002610331e-08
8705,9.99944817728e-09
8706,1.000040854085e-08
8707,1.000008110453e-08
8708,1.000008431829e-08
8709,9.99950960602e-09
8710,1.000012416892e-08
8711,1.000026924727e-08
8712,1.000014905262e-08
8713,9.9993228406e-09
8714,1.000067069192e-08
8715,9.99926655388e-09
8716,1.000064479819e-08
8717,9.99995521692e-09
8718,1.000015603107e-08
8719,9.99893030266e-09
8720,1.000061192601e-08
8721,1.000029817112e-08
8722,1.000011076295e-08
8723,9.99976174852e-09
8724,9.99978525488e-09
8725,9.99995016673e-09
8726,1.000009781609e-08
8727,1.000001095272e-08
8728,1.000088408564e-08
8729,9.99938482028e-09
8730,9.99991665179e-09
8731,9.99967855802e-09
8732,1.000016971251e-08
8733,1.000064084985e-08
8734,9.9992434148e-09
8735,1.00001396868e-08
8736,9.99969894245e-09
8737,1.00002275602e-08
8738,9.99973199827e-09
8739,1.000030891427e-08
8740,9.99992482393e-09
8741,9.99974411874e-09
8742,1.000005052789e-08
8743,1.000011103842e-08
8744,9.99982400366e-09
8745,1.000045325804e-08
8746,9.99988653426e-09
8747,9.99994943215e-09
8748,9.99981197501e-09
8749,9.99944156611e-09
8750,1.000097076537e-08
8751,9.99985109107e-09
8752,9.99988001492e-09
8753,9.99993740351e-09
8754,9.99988212682e-09
8755,1.000052781729e-08
8756,1.000003822378e-08
8757,9.99970941013e-09
8758,9.99987726027e-09
8759,1.000058493041e-08
8760,9.99986495615e-09
8761,9.99966248922e-09
8762,9.99997973333e-09
8763,1.00005493954e-08
8764,9.99894288224e-09
8765,1.000095708393e-08
8766,9.99951043242e-09
8767,1.000016466231e-08
8768,1.000021644977e-08
8769,9.99934533693e-09
8770,9.99973530386e-09
8771,1.000051569682e-08
8772,9.99992161017e-09
8773,1.000019404527e-08
8774,9.99984998921e-09
8775,1.000007623798e-08
8776,1.000006925952e-08
8777,9.99912505657e-09
8778,1.000056261773e-08
8779,1.00005008217e-08
8780,9.99985044832e-09
8781,1.00003065269e-08
8782,9.99908575687e-09
8783,1.000042993532e-08
8784,9.99997303034e-09
8785,1.000006742309e-08
8786,1.000037208762e-08
8787,9.99941411141e-09
8788,1.000008799116e-08
8789,1.00000404275e-08
8790,9.99980481291e-09
8791,1.000072697865e-08
8792,9.99936177302e-09
8793,1.000000131144e-08
8794,9.99994254552e-09
8795,1.000046354207e-08
8796,9.99957507492e-09
8797,1.000068088413e-08
8798,9.99983006389e-09
8799,9.99913010677e-09
8800,1.000050449457e-08
8801,9.99981261776e-09
8802,1.000006476026e-08
8803,1.000018073112e-08
8804,1.000083688927e-08
8805,9.99948600783e-09
8806,1.000014574703e-08
8807,9.99927821524e-09
8808,1.000019707539e-08
8809,1.000034867308e-08
8810,1.000036024262e-08
8811,9.99935084623e-09
8812,9.99966900856e-09
8813,9.9999897419e-09
8814,1.000036134448e-08
8815,9.9994799476e-09
8816,1.000077977615e-08
8817,1.000021240962e-08
8818,9.99970178892e-09
8819,1.000030817969e-08
8820,9.99918354702e-09
8821,1.00002558413e-08
8822,1.000046060378e-08
8823,9.99880900615e-09
8824,1.000012352617e-08
8825,1.000058043115e-08
8826,1.000002389959e-08
8827,1.000011618043e-08
8828,9.99970582908e-09
8829,1.00003263604e-08
8830,9.99986752716e-09
8831,1.00000214204e-08
8832,9.99997780507e-09
8833,1.000057703375e-08
8834,1.000013904405e-08
8835,9.99950914691e-09
8836,1.000020396202e-08
8837,9.99935167263e-09
8838,1.000055297645e-08
8839,9.99982492187e-09
8840,9.99985219293e-09
8841,9.99999268019e-09
8842,9.99959151101e-09
8843,1.000022342823e-08
8844,1.000009423504e-08
8845,1.000002132858e-08
8846,9.99996596007e-09
8847,9.99994566746e-09
8848,1.000067620122e-08
8849,9.99977717457e-09
8850,9.99971666404e-09
8851,1.000030900609e-08
8852,1.000000939175e-08
8853,1.000031332171e-08
8854,9.99929345765e-09
8855,9.99963218804e-09
8856,1.00007825308e-08
8857,9.99946121596e-09
8858,1.000016934522e-08
8859,9.99969921791e-09
8860,1.000015722475e-08
8861,9.99996935747e-09
8862,1.000048043728e-08
8863,9.99974852619e-09
8864,9.99962153672e-09
8865,1.000041129551e-08
8866,1.000000764714e-08
8867,1.000063671788e-08
8868,9.99963172893e-09
8869,1.000019386163e-08
8870,9.99925415794e-09
8871,1.00003394909e-08
8872,9.99978598946e-09
8873,9.99995916526e-09
8874,9.99999194562e-09
8875,9.99981812707e-09
8876,1.000011838416e-08
8877,1.000047566254e-08
8878,9.99948793609e-09
8879,1.000009377593e-08
8880,1.000084754059e-08
8881,9.99920411509e-09
8882,1.000000461702e-08
8883,1.000006218925e-08
8884,9.99997174484e-09
8885,9.99928317361e-09
8886,1.000065765323e-08
8887,1.000034380653e-08
8888,1.000012426075e-08
8889,9.99972841723e-09
8890,1.000019808543e-08
8891,9.99942990475e-09
8892,1.000002004307e-08
8893,1.00003656601e-08
8894,9.99966359108e-09
8895,1.000076884936e-08
8896,9.99924782224e-09
8897,1.000086471126e-08
8898,9.99911357886e-09
8899,1.000042653791e-08
8900,9.99934359232e-09
8901,1.000082890078e-08
8902,9.99953072502e-09
8903,9.99953375514e-09
8904,1.000080622081e-08
8905,9.99955395592e-09
8906,1.000040064418e-08
8907,9.99985265204e-09
8908,1.000010222353e-08
8909,1.000014721618e-08
8910,1.000020175829e-08
8911,9.99999148651e-09
8912,9.9998115159e-09
8913,9.99947838663e-09
8914,1.000023003939e-08
8915,1.000027953131e-08
8916,1.000006310747e-08
8917,1.000047474433e-08
8918,9.99987331193e-09
8919,9.99902552181e-09
8920,1.000022113268e-08
8921,1.00000755034e-08
8922,1.000041285647e-08
8923,9.9997426496e-09
8924,9.9999720203e-09
8925,1.000016677421e-08
8926,9.99969214764e-09
8927,9.99943568952e-09
8928,1.000031240349e-08
8929,1.00002917436e-08
8930,9.99971446032e-09
8931,1.00004564718e-08
8932,9.99995154405e-09
8933,9.99988093314e-09
8934,9.99973227374e-09
8935,1.000030937337e-08
8936,9.99899219052e-09
8937,1.000077509324e-08
8938,9.999839797e-09
8939,1.000062680113e-08
8940,9.99915434771e-09
8941,1.000070824701e-08
8942,9.99947673384e-09
8943,1.000034564296e-08
